Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
BOT,53,MEDIUM,2,24.0,19,91.713,Abu Dhabi Grand Prix,2023,0.7889999999999873,-21.373000000000005,0,0,0.9298245614035088,0.8571428571428571,0.0
BOT,54,MEDIUM,2,25.0,19,90.855,Abu Dhabi Grand Prix,2023,-0.8579999999999899,-22.230999999999995,0,0,0.9473684210526316,0.8928571428571429,0.0
BOT,55,MEDIUM,2,26.0,19,90.53,Abu Dhabi Grand Prix,2023,-0.3250000000000028,-22.556,0,0,0.9649122807017544,0.9285714285714286,0.0
BOT,56,MEDIUM,2,27.0,19,90.13,Abu Dhabi Grand Prix,2023,-0.4000000000000057,-22.956000000000003,0,0,0.9824561403508772,0.9642857142857144,0.0
BOT,57,MEDIUM,2,28.0,19,90.55,Abu Dhabi Grand Prix,2023,0.4200000000000017,-22.536,0,0,1.0,1.0,0.0
GAS,1,MEDIUM,1,1.0,8,96.636,Abu Dhabi Grand Prix,2023,0.0,0.0,0,0,0.0172413793103448,0.0588235294117647,0.0
GAS,2,MEDIUM,1,2.0,8,91.774,Abu Dhabi Grand Prix,2023,-4.861999999999995,-4.861999999999995,0,0,0.0344827586206896,0.1176470588235294,0.0
GAS,3,MEDIUM,1,3.0,8,90.824,Abu Dhabi Grand Prix,2023,-0.9500000000000028,-5.811999999999998,0,0,0.0517241379310344,0.1764705882352941,0.0
GAS,4,MEDIUM,1,4.0,8,90.758,Abu Dhabi Grand Prix,2023,-0.0660000000000025,-5.878,0,0,0.0689655172413793,0.2352941176470588,0.0
GAS,5,MEDIUM,1,5.0,8,90.764,Abu Dhabi Grand Prix,2023,0.0060000000000002,-5.872,0,0,0.0862068965517241,0.2941176470588235,0.0
GAS,6,MEDIUM,1,6.0,8,90.886,Abu Dhabi Grand Prix,2023,0.1219999999999998,-5.75,0,0,0.1034482758620689,0.3529411764705882,0.0
GAS,7,MEDIUM,1,7.0,8,90.787,Abu Dhabi Grand Prix,2023,-0.0989999999999895,-5.8489999999999895,0,0,0.1206896551724138,0.4117647058823529,0.0
GAS,8,MEDIUM,1,8.0,8,90.944,Abu Dhabi Grand Prix,2023,0.1569999999999964,-5.691999999999993,0,0,0.1379310344827586,0.4705882352941176,0.0
GAS,9,MEDIUM,1,9.0,8,91.305,Abu Dhabi Grand Prix,2023,0.3610000000000042,-5.330999999999989,0,0,0.1551724137931034,0.5294117647058824,0.0
GAS,10,MEDIUM,1,10.0,8,91.136,Abu Dhabi Grand Prix,2023,-0.1690000000000111,-5.5,0,0,0.1724137931034483,0.5882352941176471,0.0
GAS,11,MEDIUM,1,11.0,8,91.467,Abu Dhabi Grand Prix,2023,0.331000000000003,-5.168999999999997,0,0,0.1896551724137931,0.6470588235294118,0.0
GAS,12,MEDIUM,1,12.0,9,92.492,Abu Dhabi Grand Prix,2023,1.0250000000000057,-4.143999999999991,0,0,0.2068965517241379,0.7058823529411765,-1.0
GAS,13,MEDIUM,1,13.0,8,91.532,Abu Dhabi Grand Prix,2023,-0.960000000000008,-5.103999999999999,0,0,0.2241379310344827,0.7647058823529411,1.0
GAS,14,MEDIUM,1,14.0,7,91.457,Abu Dhabi Grand Prix,2023,-0.0750000000000028,-5.179000000000002,0,0,0.2413793103448276,0.8235294117647058,1.0
GAS,15,MEDIUM,1,15.0,5,91.986,Abu Dhabi Grand Prix,2023,0.5290000000000106,-4.649999999999992,0,0,0.2586206896551724,0.8823529411764706,2.0
GAS,16,MEDIUM,1,16.0,5,92.273,Abu Dhabi Grand Prix,2023,0.2869999999999919,-4.363,0,0,0.2758620689655172,0.9411764705882352,0.0
GAS,17,MEDIUM,1,17.0,6,94.709,Abu Dhabi Grand Prix,2023,2.436000000000007,-1.9269999999999925,0,1,0.293103448275862,1.0,-1.0
GAS,18,HARD,2,1.0,15,111.405,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.3103448275862069,0.0666666666666666,-9.0
GAS,19,HARD,2,2.0,15,90.0,Abu Dhabi Grand Prix,2023,-21.405,-21.405,0,0,0.3275862068965517,0.1333333333333333,0.0
GAS,20,HARD,2,3.0,15,90.242,Abu Dhabi Grand Prix,2023,0.2420000000000044,-21.163,0,0,0.3448275862068966,0.2,0.0
GAS,21,HARD,2,4.0,15,90.422,Abu Dhabi Grand Prix,2023,0.1799999999999926,-20.983000000000004,0,0,0.3620689655172414,0.2666666666666666,0.0
GAS,22,HARD,2,5.0,15,90.179,Abu Dhabi Grand Prix,2023,-0.242999999999995,-21.226,0,0,0.3793103448275862,0.3333333333333333,0.0
GAS,23,HARD,2,6.0,15,91.158,Abu Dhabi Grand Prix,2023,0.9789999999999992,-20.247,0,0,0.396551724137931,0.4,0.0
GAS,24,HARD,2,7.0,14,90.802,Abu Dhabi Grand Prix,2023,-0.3559999999999945,-20.602999999999994,0,0,0.4137931034482758,0.4666666666666667,1.0
GAS,25,HARD,2,8.0,14,90.852,Abu Dhabi Grand Prix,2023,0.0499999999999971,-20.553,0,0,0.4310344827586206,0.5333333333333333,0.0
GAS,26,HARD,2,9.0,13,90.629,Abu Dhabi Grand Prix,2023,-0.2229999999999989,-20.776,0,0,0.4482758620689655,0.6,1.0
GAS,27,HARD,2,10.0,13,90.404,Abu Dhabi Grand Prix,2023,-0.2250000000000085,-21.001000000000005,0,0,0.4655172413793103,0.6666666666666666,0.0
GAS,28,HARD,2,11.0,13,90.496,Abu Dhabi Grand Prix,2023,0.0919999999999987,-20.90900000000001,0,0,0.4827586206896552,0.7333333333333333,0.0
GAS,29,HARD,2,12.0,13,90.329,Abu Dhabi Grand Prix,2023,-0.1670000000000016,-21.076000000000008,0,0,0.5,0.8,0.0
GAS,30,HARD,2,13.0,13,90.392,Abu Dhabi Grand Prix,2023,0.0630000000000023,-21.013000000000005,0,0,0.5172413793103449,0.8666666666666667,0.0
GAS,31,HARD,2,14.0,13,90.239,Abu Dhabi Grand Prix,2023,-0.1529999999999916,-21.166,0,0,0.5344827586206896,0.9333333333333332,0.0
GAS,32,HARD,2,15.0,13,92.563,Abu Dhabi Grand Prix,2023,2.323999999999998,-18.842,0,1,0.5517241379310345,1.0,0.0
GAS,33,HARD,3,1.0,18,111.301,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.5689655172413793,0.0384615384615384,-5.0
GAS,34,HARD,3,2.0,17,89.151,Abu Dhabi Grand Prix,2023,-22.15000000000001,-22.15000000000001,0,0,0.5862068965517241,0.0769230769230769,1.0
GAS,35,HARD,3,3.0,17,89.016,Abu Dhabi Grand Prix,2023,-0.1349999999999909,-22.285,0,0,0.603448275862069,0.1153846153846153,0.0
GAS,36,HARD,3,4.0,17,89.351,Abu Dhabi Grand Prix,2023,0.3349999999999937,-21.950000000000003,0,0,0.6206896551724138,0.1538461538461538,0.0
GAS,37,HARD,3,5.0,17,90.01,Abu Dhabi Grand Prix,2023,0.659000000000006,-21.291,0,0,0.6379310344827587,0.1923076923076923,0.0
GAS,38,HARD,3,6.0,16,90.098,Abu Dhabi Grand Prix,2023,0.0879999999999938,-21.203000000000003,0,0,0.6551724137931034,0.2307692307692307,1.0
GAS,39,HARD,3,7.0,16,90.797,Abu Dhabi Grand Prix,2023,0.6989999999999981,-20.504000000000005,0,0,0.6724137931034483,0.2692307692307692,0.0
GAS,40,HARD,3,8.0,15,89.859,Abu Dhabi Grand Prix,2023,-0.9380000000000024,-21.442000000000007,0,0,0.6896551724137931,0.3076923076923077,1.0
GAS,41,HARD,3,9.0,15,89.621,Abu Dhabi Grand Prix,2023,-0.2379999999999995,-21.680000000000007,0,0,0.7068965517241379,0.3461538461538461,0.0
GAS,42,HARD,3,10.0,15,89.231,Abu Dhabi Grand Prix,2023,-0.3900000000000005,-22.070000000000007,0,0,0.7241379310344828,0.3846153846153846,0.0
GAS,43,HARD,3,11.0,15,89.717,Abu Dhabi Grand Prix,2023,0.4860000000000042,-21.584000000000003,0,0,0.7413793103448276,0.4230769230769231,0.0
GAS,44,HARD,3,12.0,14,89.77,Abu Dhabi Grand Prix,2023,0.0529999999999972,-21.53100000000001,0,0,0.7586206896551724,0.4615384615384615,1.0
GAS,45,HARD,3,13.0,14,89.503,Abu Dhabi Grand Prix,2023,-0.2669999999999959,-21.798,0,0,0.7758620689655172,0.5,0.0
GAS,46,HARD,3,14.0,14,89.428,Abu Dhabi Grand Prix,2023,-0.0750000000000028,-21.873000000000005,0,0,0.7931034482758621,0.5384615384615384,0.0
GAS,47,HARD,3,15.0,14,89.726,Abu Dhabi Grand Prix,2023,0.2980000000000018,-21.575000000000003,0,0,0.8103448275862069,0.5769230769230769,0.0
GAS,48,HARD,3,16.0,14,89.505,Abu Dhabi Grand Prix,2023,-0.2210000000000036,-21.796000000000006,0,0,0.8275862068965517,0.6153846153846154,0.0
GAS,49,HARD,3,17.0,14,89.518,Abu Dhabi Grand Prix,2023,0.0130000000000052,-21.783,0,0,0.8448275862068966,0.6538461538461539,0.0
GAS,50,HARD,3,18.0,14,89.549,Abu Dhabi Grand Prix,2023,0.0310000000000059,-21.751999999999995,0,0,0.8620689655172413,0.6923076923076923,0.0
GAS,51,HARD,3,19.0,14,89.445,Abu Dhabi Grand Prix,2023,-0.1040000000000134,-21.85600000000001,0,0,0.8793103448275862,0.7307692307692307,0.0
GAS,52,HARD,3,20.0,14,89.587,Abu Dhabi Grand Prix,2023,0.1420000000000101,-21.714,0,0,0.896551724137931,0.7692307692307693,0.0
GAS,53,HARD,3,21.0,14,89.532,Abu Dhabi Grand Prix,2023,-0.0550000000000068,-21.769000000000005,0,0,0.913793103448276,0.8076923076923077,0.0
GAS,54,HARD,3,22.0,14,89.435,Abu Dhabi Grand Prix,2023,-0.0969999999999942,-21.866,0,0,0.9310344827586208,0.8461538461538461,0.0
GAS,55,HARD,3,23.0,14,89.307,Abu Dhabi Grand Prix,2023,-0.1280000000000001,-21.994,0,0,0.9482758620689656,0.8846153846153846,0.0
GAS,56,HARD,3,24.0,14,89.496,Abu Dhabi Grand Prix,2023,0.1889999999999929,-21.805000000000007,0,0,0.9655172413793104,0.9230769230769232,0.0
GAS,57,HARD,3,25.0,13,89.642,Abu Dhabi Grand Prix,2023,0.1460000000000008,-21.65900000000001,0,0,0.9827586206896552,0.9615384615384616,1.0
GAS,58,HARD,3,26.0,13,89.547,Abu Dhabi Grand Prix,2023,-0.0949999999999988,-21.754000000000005,0,0,1.0,1.0,0.0
HAM,1,MEDIUM,1,1.0,9,97.227,Abu Dhabi Grand Prix,2023,0.0,0.0,0,0,0.0172413793103448,0.0666666666666666,0.0
HAM,2,MEDIUM,1,2.0,9,91.727,Abu Dhabi Grand Prix,2023,-5.5,-5.5,0,0,0.0344827586206896,0.1333333333333333,0.0
HAM,3,MEDIUM,1,3.0,10,91.526,Abu Dhabi Grand Prix,2023,-0.2010000000000076,-5.701000000000008,0,0,0.0517241379310344,0.2,-1.0
HAM,4,MEDIUM,1,4.0,10,90.844,Abu Dhabi Grand Prix,2023,-0.6820000000000022,-6.38300000000001,0,0,0.0689655172413793,0.2666666666666666,0.0
HAM,5,MEDIUM,1,5.0,10,90.844,Abu Dhabi Grand Prix,2023,0.0,-6.38300000000001,0,0,0.0862068965517241,0.3333333333333333,0.0
HAM,6,MEDIUM,1,6.0,10,90.634,Abu Dhabi Grand Prix,2023,-0.2099999999999937,-6.593000000000004,0,0,0.1034482758620689,0.4,0.0
HAM,7,MEDIUM,1,7.0,10,90.899,Abu Dhabi Grand Prix,2023,0.2650000000000005,-6.328000000000003,0,0,0.1206896551724138,0.4666666666666667,0.0
HAM,8,MEDIUM,1,8.0,10,91.061,Abu Dhabi Grand Prix,2023,0.1620000000000061,-6.165999999999997,0,0,0.1379310344827586,0.5333333333333333,0.0
HAM,9,MEDIUM,1,9.0,10,91.132,Abu Dhabi Grand Prix,2023,0.0709999999999979,-6.094999999999999,0,0,0.1551724137931034,0.6,0.0
HAM,10,MEDIUM,1,10.0,10,91.271,Abu Dhabi Grand Prix,2023,0.1389999999999958,-5.956000000000003,0,0,0.1724137931034483,0.6666666666666666,0.0
HAM,11,MEDIUM,1,11.0,10,91.378,Abu Dhabi Grand Prix,2023,0.1069999999999993,-5.849000000000004,0,0,0.1896551724137931,0.7333333333333333,0.0
HAM,12,MEDIUM,1,12.0,10,91.716,Abu Dhabi Grand Prix,2023,0.3379999999999938,-5.51100000000001,0,0,0.2068965517241379,0.8,0.0
HAM,13,MEDIUM,1,13.0,9,91.689,Abu Dhabi Grand Prix,2023,-0.027000000000001,-5.538000000000011,0,0,0.2241379310344827,0.8666666666666667,1.0
HAM,14,MEDIUM,1,14.0,8,91.432,Abu Dhabi Grand Prix,2023,-0.2569999999999908,-5.795000000000002,0,0,0.2413793103448276,0.9333333333333332,1.0
HAM,15,MEDIUM,1,15.0,7,93.651,Abu Dhabi Grand Prix,2023,2.218999999999994,-3.576000000000008,0,1,0.2586206896551724,1.0,1.0
HAM,16,HARD,2,1.0,15,110.835,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.2758620689655172,0.05,-8.0
HAM,17,HARD,2,2.0,14,90.095,Abu Dhabi Grand Prix,2023,-20.739999999999995,-20.739999999999995,0,0,0.293103448275862,0.1,1.0
HAM,18,HARD,2,3.0,13,90.057,Abu Dhabi Grand Prix,2023,-0.0379999999999967,-20.77799999999999,0,0,0.3103448275862069,0.15,1.0
HAM,19,HARD,2,4.0,13,89.979,Abu Dhabi Grand Prix,2023,-0.0780000000000029,-20.855999999999995,0,0,0.3275862068965517,0.2,0.0
HAM,20,HARD,2,5.0,13,89.657,Abu Dhabi Grand Prix,2023,-0.3220000000000027,-21.178,0,0,0.3448275862068966,0.25,0.0
HAM,21,HARD,2,6.0,13,89.85,Abu Dhabi Grand Prix,2023,0.1929999999999978,-20.985,0,0,0.3620689655172414,0.3,0.0
HAM,22,HARD,2,7.0,13,91.502,Abu Dhabi Grand Prix,2023,1.652000000000001,-19.333,0,0,0.3793103448275862,0.35,0.0
HAM,23,HARD,2,8.0,10,90.265,Abu Dhabi Grand Prix,2023,-1.2369999999999948,-20.57,0,0,0.396551724137931,0.4,3.0
HAM,24,HARD,2,9.0,9,89.861,Abu Dhabi Grand Prix,2023,-0.4039999999999963,-20.97399999999999,0,0,0.4137931034482758,0.45,1.0
HAM,25,HARD,2,10.0,8,89.37,Abu Dhabi Grand Prix,2023,-0.4909999999999996,-21.46499999999999,0,0,0.4310344827586206,0.5,1.0
HAM,26,HARD,2,11.0,8,89.899,Abu Dhabi Grand Prix,2023,0.5289999999999964,-20.936,0,0,0.4482758620689655,0.55,0.0
HAM,27,HARD,2,12.0,8,89.568,Abu Dhabi Grand Prix,2023,-0.331000000000003,-21.267,0,0,0.4655172413793103,0.6,0.0
HAM,28,HARD,2,13.0,8,89.691,Abu Dhabi Grand Prix,2023,0.1230000000000046,-21.14399999999999,0,0,0.4827586206896552,0.65,0.0
HAM,29,HARD,2,14.0,8,89.842,Abu Dhabi Grand Prix,2023,0.1509999999999962,-20.992999999999995,0,0,0.5,0.7,0.0
HAM,30,HARD,2,15.0,8,90.118,Abu Dhabi Grand Prix,2023,0.2759999999999962,-20.717,0,0,0.5172413793103449,0.75,0.0
HAM,31,HARD,2,16.0,8,89.806,Abu Dhabi Grand Prix,2023,-0.3119999999999976,-21.029,0,0,0.5344827586206896,0.8,0.0
HAM,32,HARD,2,17.0,8,89.876,Abu Dhabi Grand Prix,2023,0.0700000000000073,-20.95899999999999,0,0,0.5517241379310345,0.85,0.0
HAM,33,HARD,2,18.0,8,89.774,Abu Dhabi Grand Prix,2023,-0.1020000000000038,-21.061,0,0,0.5689655172413793,0.9,0.0
HAM,34,HARD,2,19.0,7,89.789,Abu Dhabi Grand Prix,2023,0.0150000000000005,-21.045999999999992,0,0,0.5862068965517241,0.95,1.0
HAM,35,HARD,2,20.0,6,91.324,Abu Dhabi Grand Prix,2023,1.5349999999999966,-19.511,0,1,0.603448275862069,1.0,1.0
HAM,36,HARD,3,1.0,12,108.781,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.6206896551724138,0.0434782608695652,-6.0
HAM,37,HARD,3,2.0,11,89.532,Abu Dhabi Grand Prix,2023,-19.24900000000001,-19.24900000000001,0,0,0.6379310344827587,0.0869565217391304,1.0
HAM,38,HARD,3,3.0,12,90.373,Abu Dhabi Grand Prix,2023,0.8410000000000082,-18.408,0,0,0.6551724137931034,0.1304347826086956,-1.0
HAM,39,HARD,3,4.0,12,89.221,Abu Dhabi Grand Prix,2023,-1.152000000000001,-19.56,0,0,0.6724137931034483,0.1739130434782608,0.0
HAM,40,HARD,3,5.0,12,88.867,Abu Dhabi Grand Prix,2023,-0.3539999999999992,-19.914,0,0,0.6896551724137931,0.217391304347826,0.0
HAM,41,HARD,3,6.0,12,88.81,Abu Dhabi Grand Prix,2023,-0.0570000000000021,-19.971000000000004,0,0,0.7068965517241379,0.2608695652173913,0.0
HAM,42,HARD,3,7.0,12,88.793,Abu Dhabi Grand Prix,2023,-0.0169999999999959,-19.988,0,0,0.7241379310344828,0.3043478260869565,0.0
HAM,43,HARD,3,8.0,10,88.711,Abu Dhabi Grand Prix,2023,-0.0820000000000078,-20.070000000000007,0,0,0.7413793103448276,0.3478260869565217,2.0
HAM,44,HARD,3,9.0,10,88.99,Abu Dhabi Grand Prix,2023,0.2789999999999963,-19.79100000000001,0,0,0.7586206896551724,0.391304347826087,0.0
HAM,45,HARD,3,10.0,10,89.023,Abu Dhabi Grand Prix,2023,0.0330000000000012,-19.75800000000001,0,0,0.7758620689655172,0.4347826086956521,0.0
HAM,46,HARD,3,11.0,10,89.729,Abu Dhabi Grand Prix,2023,0.7060000000000031,-19.052000000000007,0,0,0.7931034482758621,0.4782608695652174,0.0
HAM,47,HARD,3,12.0,9,89.528,Abu Dhabi Grand Prix,2023,-0.2009999999999934,-19.253,0,0,0.8103448275862069,0.5217391304347826,1.0
HAM,48,HARD,3,13.0,9,88.814,Abu Dhabi Grand Prix,2023,-0.7140000000000128,-19.967000000000013,0,0,0.8275862068965517,0.5652173913043478,0.0
HAM,49,HARD,3,14.0,9,88.809,Abu Dhabi Grand Prix,2023,-0.0049999999999954,-19.97200000000001,0,0,0.8448275862068966,0.6086956521739131,0.0
HAM,50,HARD,3,15.0,9,88.585,Abu Dhabi Grand Prix,2023,-0.2240000000000037,-20.19600000000001,0,0,0.8620689655172413,0.6521739130434783,0.0
HAM,51,HARD,3,16.0,9,88.531,Abu Dhabi Grand Prix,2023,-0.0539999999999878,-20.25,0,0,0.8793103448275862,0.6956521739130435,0.0
HAM,52,HARD,3,17.0,9,88.372,Abu Dhabi Grand Prix,2023,-0.159000000000006,-20.40900000000001,0,0,0.896551724137931,0.7391304347826086,0.0
HAM,53,HARD,3,18.0,9,88.474,Abu Dhabi Grand Prix,2023,0.1020000000000038,-20.307,0,0,0.913793103448276,0.782608695652174,0.0
HAM,54,HARD,3,19.0,9,88.634,Abu Dhabi Grand Prix,2023,0.1599999999999966,-20.14700000000001,0,0,0.9310344827586208,0.8260869565217391,0.0
HAM,55,HARD,3,20.0,9,88.584,Abu Dhabi Grand Prix,2023,-0.0499999999999971,-20.197000000000003,0,0,0.9482758620689656,0.8695652173913043,0.0
HAM,56,HARD,3,21.0,9,89.138,Abu Dhabi Grand Prix,2023,0.554000000000002,-19.643,0,0,0.9655172413793104,0.9130434782608696,0.0
HAM,57,HARD,3,22.0,9,89.666,Abu Dhabi Grand Prix,2023,0.5279999999999916,-19.11500000000001,0,0,0.9827586206896552,0.9565217391304348,0.0
HAM,58,HARD,3,23.0,9,90.894,Abu Dhabi Grand Prix,2023,1.2280000000000086,-17.887,0,0,1.0,1.0,0.0
HUL,1,MEDIUM,1,1.0,13,99.291,Abu Dhabi Grand Prix,2023,0.0,0.0,0,0,0.0172413793103448,0.0769230769230769,0.0
HUL,2,MEDIUM,1,2.0,14,92.921,Abu Dhabi Grand Prix,2023,-6.36999999999999,-6.36999999999999,0,0,0.0344827586206896,0.1538461538461538,-1.0
HUL,3,MEDIUM,1,3.0,14,91.351,Abu Dhabi Grand Prix,2023,-1.5700000000000074,-7.939999999999998,0,0,0.0517241379310344,0.2307692307692307,0.0
HUL,4,MEDIUM,1,4.0,14,91.374,Abu Dhabi Grand Prix,2023,0.0229999999999961,-7.917000000000002,0,0,0.0689655172413793,0.3076923076923077,0.0
HUL,5,MEDIUM,1,5.0,14,91.227,Abu Dhabi Grand Prix,2023,-0.1469999999999913,-8.063999999999993,0,0,0.0862068965517241,0.3846153846153846,0.0
HUL,6,MEDIUM,1,6.0,14,91.101,Abu Dhabi Grand Prix,2023,-0.1260000000000047,-8.189999999999998,0,0,0.1034482758620689,0.4615384615384615,0.0
HUL,7,MEDIUM,1,7.0,14,91.332,Abu Dhabi Grand Prix,2023,0.2309999999999945,-7.959000000000003,0,0,0.1206896551724138,0.5384615384615384,0.0
HUL,8,MEDIUM,1,8.0,14,91.5,Abu Dhabi Grand Prix,2023,0.1680000000000063,-7.790999999999997,0,0,0.1379310344827586,0.6153846153846154,0.0
HUL,9,MEDIUM,1,9.0,14,91.545,Abu Dhabi Grand Prix,2023,0.0450000000000017,-7.745999999999995,0,0,0.1551724137931034,0.6923076923076923,0.0
HUL,10,MEDIUM,1,10.0,14,91.583,Abu Dhabi Grand Prix,2023,0.0379999999999967,-7.707999999999998,0,0,0.1724137931034483,0.7692307692307693,0.0
HUL,11,MEDIUM,1,11.0,14,92.002,Abu Dhabi Grand Prix,2023,0.4189999999999969,-7.2890000000000015,0,0,0.1896551724137931,0.8461538461538461,0.0
HUL,12,MEDIUM,1,12.0,14,91.827,Abu Dhabi Grand Prix,2023,-0.1749999999999971,-7.463999999999999,0,0,0.2068965517241379,0.9230769230769232,0.0
HUL,13,MEDIUM,1,13.0,14,93.719,Abu Dhabi Grand Prix,2023,1.891999999999996,-5.572000000000003,0,1,0.2241379310344827,1.0,0.0
HUL,14,HARD,2,1.0,19,110.743,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.2413793103448276,0.05,-5.0
HUL,15,HARD,2,2.0,19,90.133,Abu Dhabi Grand Prix,2023,-20.61,-20.61,0,0,0.2586206896551724,0.1,0.0
HUL,16,HARD,2,3.0,18,90.574,Abu Dhabi Grand Prix,2023,0.4410000000000025,-20.169,0,0,0.2758620689655172,0.15,1.0
HUL,17,HARD,2,4.0,16,90.356,Abu Dhabi Grand Prix,2023,-0.2180000000000035,-20.387,0,0,0.293103448275862,0.2,2.0
HUL,18,HARD,2,5.0,16,91.635,Abu Dhabi Grand Prix,2023,1.2790000000000106,-19.10799999999999,0,0,0.3103448275862069,0.25,0.0
HUL,19,HARD,2,6.0,16,90.335,Abu Dhabi Grand Prix,2023,-1.3000000000000114,-20.408,0,0,0.3275862068965517,0.3,0.0
HUL,20,HARD,2,7.0,16,90.436,Abu Dhabi Grand Prix,2023,0.1010000000000133,-20.306999999999988,0,0,0.3448275862068966,0.35,0.0
HUL,21,HARD,2,8.0,16,90.636,Abu Dhabi Grand Prix,2023,0.1999999999999886,-20.107,0,0,0.3620689655172414,0.4,0.0
HUL,22,HARD,2,9.0,16,90.451,Abu Dhabi Grand Prix,2023,-0.1850000000000022,-20.292,0,0,0.3793103448275862,0.45,0.0
HUL,23,HARD,2,10.0,16,91.02,Abu Dhabi Grand Prix,2023,0.5690000000000026,-19.723,0,0,0.396551724137931,0.5,0.0
HUL,24,HARD,2,11.0,15,91.104,Abu Dhabi Grand Prix,2023,0.0840000000000031,-19.639,0,0,0.4137931034482758,0.55,1.0
HUL,25,HARD,2,12.0,15,90.868,Abu Dhabi Grand Prix,2023,-0.2360000000000042,-19.875,0,0,0.4310344827586206,0.6,0.0
HUL,26,HARD,2,13.0,15,91.444,Abu Dhabi Grand Prix,2023,0.5760000000000076,-19.298999999999992,0,0,0.4482758620689655,0.65,0.0
HUL,27,HARD,2,14.0,16,92.085,Abu Dhabi Grand Prix,2023,0.6409999999999911,-18.658,0,0,0.4655172413793103,0.7,-1.0
HUL,28,HARD,2,15.0,16,91.58,Abu Dhabi Grand Prix,2023,-0.5049999999999955,-19.163,0,0,0.4827586206896552,0.75,0.0
HUL,29,HARD,2,16.0,15,91.768,Abu Dhabi Grand Prix,2023,0.1880000000000024,-18.974999999999994,0,0,0.5,0.8,1.0
HUL,30,HARD,2,17.0,15,90.667,Abu Dhabi Grand Prix,2023,-1.100999999999999,-20.076,0,0,0.5172413793103449,0.85,0.0
HUL,31,HARD,2,18.0,15,90.593,Abu Dhabi Grand Prix,2023,-0.073999999999998,-20.14999999999999,0,0,0.5344827586206896,0.9,0.0
HUL,32,HARD,2,19.0,14,90.845,Abu Dhabi Grand Prix,2023,0.2519999999999953,-19.898,0,0,0.5517241379310345,0.95,1.0
HUL,33,HARD,2,20.0,14,92.455,Abu Dhabi Grand Prix,2023,1.6099999999999994,-18.288,0,1,0.5689655172413793,1.0,0.0
HUL,34,HARD,3,1.0,18,110.198,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.5862068965517241,0.04,-4.0
HUL,35,HARD,3,2.0,18,90.498,Abu Dhabi Grand Prix,2023,-19.69999999999999,-19.69999999999999,0,0,0.603448275862069,0.08,0.0
HUL,36,HARD,3,3.0,18,89.691,Abu Dhabi Grand Prix,2023,-0.8070000000000022,-20.50699999999999,0,0,0.6206896551724138,0.12,0.0
HUL,37,HARD,3,4.0,18,89.747,Abu Dhabi Grand Prix,2023,0.0559999999999973,-20.451,0,0,0.6379310344827587,0.16,0.0
HUL,38,HARD,3,5.0,17,89.462,Abu Dhabi Grand Prix,2023,-0.2849999999999966,-20.73599999999999,0,0,0.6551724137931034,0.2,1.0
HUL,39,HARD,3,6.0,17,90.091,Abu Dhabi Grand Prix,2023,0.6289999999999907,-20.107,0,0,0.6724137931034483,0.24,0.0
HUL,40,HARD,3,7.0,17,90.121,Abu Dhabi Grand Prix,2023,0.0300000000000011,-20.077,0,0,0.6896551724137931,0.28,0.0
HUL,41,HARD,3,8.0,17,89.893,Abu Dhabi Grand Prix,2023,-0.2279999999999944,-20.305,0,0,0.7068965517241379,0.32,0.0
HUL,42,HARD,3,9.0,16,89.396,Abu Dhabi Grand Prix,2023,-0.4969999999999999,-20.801999999999992,0,0,0.7241379310344828,0.36,1.0
HUL,43,HARD,3,10.0,16,89.485,Abu Dhabi Grand Prix,2023,0.0889999999999986,-20.713,0,0,0.7413793103448276,0.4,0.0
HUL,44,HARD,3,11.0,15,89.542,Abu Dhabi Grand Prix,2023,0.0570000000000021,-20.65599999999999,0,0,0.7586206896551724,0.44,1.0
HUL,45,HARD,3,12.0,15,89.5,Abu Dhabi Grand Prix,2023,-0.0420000000000015,-20.698,0,0,0.7758620689655172,0.48,0.0
HUL,46,HARD,3,13.0,15,89.456,Abu Dhabi Grand Prix,2023,-0.0439999999999969,-20.74199999999999,0,0,0.7931034482758621,0.52,0.0
HUL,47,HARD,3,14.0,15,90.035,Abu Dhabi Grand Prix,2023,0.5789999999999935,-20.163,0,0,0.8103448275862069,0.56,0.0
HUL,48,HARD,3,15.0,15,90.121,Abu Dhabi Grand Prix,2023,0.0859999999999985,-20.077,0,0,0.8275862068965517,0.6,0.0
HUL,49,HARD,3,16.0,16,90.705,Abu Dhabi Grand Prix,2023,0.5840000000000032,-19.492999999999995,0,0,0.8448275862068966,0.64,-1.0
HUL,50,HARD,3,17.0,16,90.2,Abu Dhabi Grand Prix,2023,-0.5049999999999955,-19.99799999999999,0,0,0.8620689655172413,0.68,0.0
HUL,51,HARD,3,18.0,16,90.079,Abu Dhabi Grand Prix,2023,-0.1210000000000093,-20.119,0,0,0.8793103448275862,0.72,0.0
